,soft_skills,id_annonce
2101,prise de décision,42420806
2101,confiance en soi,42420806
2101,confiance,42420806
2101,esprit critique,42420806
2101,responsabilités,42420806
2101,conception,42420806
2101,autonomie,42420806
2102,conception,41535382
2102,conseil,41535382
2102,initiative,41535382
2103,initiative,42175213
2103,communication,42175213
2103,autonomie,42175213
2104,honnêteté,14680527
2104,initiative,14680527
2104,ouverture d’esprit,14680527
2104,responsabilités,14680527
2104,organisation,14680527
2104,précision,14680527
2105,conseil,18018303
2105,planification,18018303
2106,rédaction de rapports,44621781
2106,flexibilité,44621781
2106,précision,44621781
2106,créativité,44621781
2106,autonomie,44621781
2107,esprit d’équipe,44601164
2107,mémoire,44601164
2107,esprit logique,44601164
2109,autonomie,43711638
2110,organisation,25309916
2110,initiative,25309916
2111,adaptation,43679486
2112,autonomie,43703571
2114,synthèse,32625008
2116,responsabilités,40991597
2117,organisation,42380488
2118,conception,41756612
2118,coordination,41756612
2118,synthèse,41756612
2118,conseil,41756612
2119,conception,41756688
2119,coordination,41756688
2119,synthèse,41756688
2119,conseil,41756688
2120,gestion de projet,43602495
2120,responsabilités,43602495
2120,organisation,43602495
2120,conception,43602495
2120,autonomie,43602495
2121,conseil,43740559
2122,conception,43888136
2123,coordination,42243322
2123,prise de décision,42243322
2123,fiabilité,42243322
2124,responsabilités,30146946
2124,communication,30146946
2124,autonomie,30146946
2124,leadership,30146946
2125,conception,28758919
2126,synthèse,42488240
2126,coopération,42488240
2126,créativité,42488240
2127,esprit d’équipe,44136163
2127,synthèse,44136163
2127,responsabilités,44136163
2128,coordination,41051495
2128,synthèse,41051495
2128,fiabilité,41051495
2128,présentation,41051495
2128,organisation,41051495
2128,précision,41051495
2128,communication,41051495
2130,conception,42335138
2130,conseil,42335138
2131,conception,38776371
2131,coordination,38776371
2131,communication,38776371
2132,communication,42242827
2132,responsabilités,42242827
2133,organisation,42198247
2133,adaptation,42198247
2133,responsabilités,42198247
2133,créativité,42198247
2134,rédaction de rapports,44160127
2134,communication orale,44160127
2134,présentation,44160127
2134,conception,44160127
2134,communication,44160127
2135,gestion de projet,29188490
2135,organisation,29188490
2136,organisation,43920800
2136,prise de décision,43920800
2137,coordination,43567107
2137,fiabilité,43567107
2137,gestion de projet,43567107
2137,responsabilités,43567107
2137,conception,43567107
2138,synthèse,43586598
2138,adaptation,43586598
2138,diplomatie,43586598
2138,organisation,43586598
2138,gestion du stress,43586598
2138,communication,43586598
2139,esprit d’équipe,39825373
2139,synthèse,39825373
2139,conseil,39825373
2140,conception,29648925
2140,organisation,29648925
2140,attention,29648925
2140,responsabilités,29648925
2141,gestion de projet,41633764
2144,synthèse,43693173
2144,conseil,43693173
2144,présentation,43693173
2144,initiative,43693173
2144,supervision,43693173
2144,organisation,43693173
2144,créativité,43693173
2144,conception,43693173
2144,communication,43693173
2144,autonomie,43693173
2145,conception,39792780
2145,conseil,39792780
2146,expérimentation,40997995
2146,supervision,40997995
2146,compétences en recherche,40997995
2146,organisation,40997995
2147,conception,43675236
2147,organisation,43675236
2147,synthèse,43675236
2147,communication,43675236
2148,présentation,44258706
2148,responsabilités,44258706
2149,conception,32273596
2149,supervision,32273596
2149,communication orale,32273596
2149,communication,32273596
2150,gestion de projet,25257038
2150,adaptation,25257038
2151,synthèse,44201111
2151,responsabilités,44201111
2151,autonomie,44201111
2152,négociation,42628177
2152,conseil,42628177
2152,communication,42628177
2153,conseil,31505871
2153,flexibilité,31505871
2153,confiance en soi,31505871
2153,confiance,31505871
2153,discipline,31505871
2153,responsabilités,31505871
2153,conception,31505871
2153,esprit d’équipe,31505871
2153,autonomie,31505871
2154,supervision,32357227
2154,responsabilités,32357227
2154,fiabilité,32357227
2155,supervision,32357216
2155,responsabilités,32357216
2155,fiabilité,32357216
2156,organisation,22824074
2156,adaptation,22824074
2156,autonomie,22824074
2157,coordination,43568277
2157,présentation,43568277
2157,organisation,43568277
2157,conception,43568277
2157,planification,43568277
2158,compétences analytiques,43591126
2158,responsabilités,43591126
2158,créativité,43591126
2158,esprit d’équipe,43591126
2158,résolution des problèmes,43591126
2158,communication,43591126
2159,compétences analytiques,43590986
2159,responsabilités,43590986
2159,créativité,43590986
2159,esprit d’équipe,43590986
2159,résolution des problèmes,43590986
2159,communication,43590986
2160,gestion du temps,37517051
2160,coopération,37517051
2160,organisation,37517051
2160,esprit d’équipe,37517051
2160,mentorat,37517051
2160,autonomie,37517051
2161,synthèse,39764031
2161,audace,39764031
2161,conseil,39764031
2161,flexibilité,39764031
2161,confiance en soi,39764031
2161,confiance,39764031
2161,présentation,39764031
2161,responsabilités,39764031
2162,communication,44434403
2163,organisation,43122822
2163,communication,43122822
2165,organisation,43880991
2165,diplomatie,43880991
2165,responsabilités,43880991
2166,organisation,42258073
2166,responsabilités,42258073
2167,compétences rédactionnelles,44431797
2170,organisation,40642485
2170,administration,40642485
2170,communication,40642485
2170,responsabilités,40642485
2171,organisation,33257948
2171,responsabilités,33257948
2172,organisation,44290571
2174,conception,36881833
2174,organisation,36881833
2175,gestion du temps,44018247
2175,audace,44018247
2175,responsabilités,44018247
2175,supervision,44018247
2175,organisation,44018247
2175,communication,44018247
2175,autonomie,44018247
2177,organisation,43518568
2177,adaptation,43518568
2177,autonomie,43518568
2178,synthèse,33646489
2178,adaptation,33646489
2178,responsabilités,33646489
2178,organisation,33646489
2178,précision,33646489
2178,planification,33646489
2179,organisation,43488389
2179,adaptation,43488389
2179,autonomie,43488389
2180,synthèse,44457316
2180,conseil,44457316
2180,esprit d’équipe,44457316
2180,communication,44457316
2180,autonomie,44457316
2181,conception,43881021
2181,coordination,43881021
2182,coordination,32243031
2182,présentation,32243031
2183,expérimentation,44519990
2183,conseil,44519990
2183,communication,44519990
2184,conseil,38235713
2184,administration,38235713
