,hard_skills,id_annonce
6735,ETL,45257429
6735,SQL,45257429
6735,Excel,45257429
6735,Access,45257429
6736,Mac,45383227
6737,Excel,45372988
6738,SAP,45368238
6740,Access,45252015
6740,VBA,45252015
6740,Excel,45252015
6742,Mac,45363892
6742,SAP,45363892
6744,SAP,45406595
6745,Mac,45520438
6745,machine learning,45520438
6745,Excel,45520438
6746,Mac,45473562
6746,SAP,45473562
6746,Excel,45473562
6747,Databricks,45381914
6747,DAX,45381914
6747,Power Bi,45381914
6747,SQL Server,45381914
6747,SQL,45381914
6747,Azure,45381914
6747,Excel,45381914
6748,Tableau,45241032
6748,Mac,45241032
6748,VBA,45241032
6748,SQL,45241032
6748,Excel,45241032
6749,Mac,45414039
6749,SQL,45414039
6749,data mining,45414039
6749,Excel,45414039
6750,Power Bi,45307924
6751,Power Bi,45269314
6751,SQL,45269314
6751,Tableau,45269314
6752,Mac,45494364
6752,Access,45494364
6752,machine learning,45494364
6753,Mac,45448387
6753,Access,45448387
6753,machine learning,45448387
6754,SAP,45328512
6754,Qlik,45328512
6754,Excel,45328512
6755,Mac,45494858
6755,SQL,45494858
6755,Excel,45494858
6755,Airflow,45494858
6755,Access,45494858
6755,machine learning,45494858
6756,SAP,45275631
6756,Power Bi,45275631
6756,Tableau,45275631
6757,Datalake,45269246
6757,Spark,45269246
6757,Airflow,45269246
6757,SQL,45269246
6757,NoSQL,45269246
6757,Hadoop,45269246
6758,Tableau,45275319
6758,SQL Server,45275319
6758,SQL,45275319
6758,Azure,45275319
6758,SAP,45275319
6759,SQL,45275625
6759,Tableau,45275625
6759,SQL Server,45275625
6760,Dataiku,45269232
6760,Power Bi,45269232
6760,Tableau,45269232
6761,ETL,45275238
6761,Power Bi,45275238
6761,SQL,45275238
6762,Excel,45456642
6763,Mac,45386069
6763,Javascript,45386069
6763,machine learning,45386069
6763,Dataiku,45386069
6764,ML,45499509
6764,PostgreSQL,45499509
6764,Mac,45499509
6764,ETL,45499509
6764,SQL,45499509
6764,Snowflake,45499509
6764,Excel,45499509
6764,Access,45499509
6764,machine learning,45499509
6765,Oracle,45520099
6765,Qlik,45520099
6765,Looker,45520099
6765,Tableau,45520099
6765,PostgreSQL,45520099
6765,Power Bi,45520099
6765,ETL,45520099
6765,SQL,45520099
6765,Excel,45520099
6766,Oracle,45520599
6766,Qlik,45520599
6766,Looker,45520599
6766,Tableau,45520599
6766,PostgreSQL,45520599
6766,Power Bi,45520599
6766,ETL,45520599
6766,SQL,45520599
6766,Excel,45520599
6767,Oracle,45515739
6767,Tableau,45515739
6767,Excel,45515739
6768,Spark,45262342
6769,Apache,45276184
6769,Tableau,45276184
6769,SQL,45276184
6769,NoSQL,45276184
6769,Docker,45276184
6770,Apache,45275708
6770,Tableau,45275708
6770,SQL,45275708
6770,NoSQL,45275708
6770,Docker,45275708
6771,Access,45307160
6772,Access,45404764
6773,SAP,45405002
6773,Excel,45405002
6774,ML,45318745
6774,Mac,45318745
6774,machine learning,45318745
6774,Excel,45318745
6775,ML,45307208
6775,Javascript,45307208
6775,Mac,45307208
6775,Access,45307208
6775,SAP,45307208
6777,Javascript,45321889
6777,Mac,45321889
6777,Access,45321889
6777,Shiny,45321889
6777,machine learning,45321889
6778,Mac,45363226
6778,machine learning,45363226
6779,Access,43376892
6780,SQL,45626519
6780,machine learning,45626519
6780,Mac,45626519
6781,SQL,45742583
6781,Excel,45742583
6781,Power Bi,45742583
6782,SQL,45786786
6782,Excel,45786786
6782,Databricks,45786786
6783,SQL,45742675
6783,Excel,45742675
6783,Databricks,45742675
6784,SAP,41854815
6784,Access,41854815
6784,Excel,41854815
6784,ML,41854815
6785,Excel,45613491
6786,Access,45793024
6786,Excel,45793024
6786,ML,45793024
6795,Excel,45541248
6796,Excel,45683285
6798,Excel,34637482
6801,Mac,40623377
6803,SQL,38327990
6803,Access,38327990
6803,ML,38327990
6804,Access,33237529
6808,SQL,45537485
6809,SQL,45509077
6809,PostgreSQL,45509077
6810,Oracle,45540964
6810,PostgreSQL,45540964
6810,SQL,45540964
6810,ETL,45540964
6810,ML,45540964
6811,Tableau,45689834
6811,QlikSens,45689834
6811,Qlik,45689834
6811,Power Bi,45689834
6812,Looker,45592024
6812,Tableau,45592024
6812,Excel,45592024
6812,Qlik,45592024
6812,Power Bi,45592024
6812,SQL,45592024
6813,Tableau,45576977
6813,Excel,45576977
6813,Qlik,45576977
6813,VBA,45576977
6813,QlikSens,45576977
6813,Mac,45576977
6814,Looker,45791184
6814,SQL,45791184
6815,SQL,45726763
6815,Excel,45726763
6817,VBA,45565337
6817,Tableau,45565337
6819,SQL,45537486
6819,Tableau,45537486
6819,Power Bi,45537486
6820,Excel,45509221
6822,SQL,45762816
6823,SQL,45762821
6824,Excel,45689814
6825,SQL,45767972
6825,Tableau,45767972
6825,Excel,45767972
6825,ML,45767972
6826,SQL,45762633
6827,Access,44438998
6828,SQL,29486273
6828,Excel,29486273
6829,Azure,45761477
6829,Excel,45761477
6829,Spark,45761477
6829,Power Bi,45761477
6829,SAP,45761477
6829,Databricks,45761477
6829,PySpark,45761477
6829,SQL,45761477
6829,ETL,45761477
6831,SQL,45793561
6831,Tableau,45793561
6831,Excel,45793561
6831,Power Bi,45793561
6832,SQL,39494803
6832,Excel,39494803
6832,Access,39494803
6835,SQL,43156353
6835,Tableau,43156353
6835,Excel,43156353
6835,ML,43156353
6836,Excel,45525354
6837,Access,45602213
6838,SQL,41797269
6838,ETL,41797269
6839,SQL,45555325
6839,Tableau,45555325
6839,Excel,45555325
6839,Power Bi,45555325
6840,Access,45601816
6840,Excel,45601816
6842,SQL,43159871
6843,Excel,44424665
6844,SQL,43157218
6849,Tableau,45699276
6849,Excel,45699276
6849,Spark,45699276
6849,Docker,45699276
6849,Dataiku,45699276
6849,Apache,45699276
6849,SQL,45699276
6849,ETL,45699276
6850,Tableau,45743501
6850,Excel,45743501
6850,Power Bi,45743501
6850,SQL,45743501
6850,DAX,45743501
6851,SQL,45679207
6851,Excel,45679207
6855,SQL,45629893
6855,Excel,45629893
6855,SQL Server,45629893
6856,ML,45744760
6857,Docker,43304438
6858,SQL,45792157
6858,Tableau,45792157
6858,AlteryX,45792157
6859,Excel,35713952
6860,SQL,43160280
6861,ML,45633381
6862,AlteryX,45549869
6864,VBA,45656725
6864,Mac,45656725
6866,Excel,45652634
6867,SQL,45618316
6867,Tableau,45618316
6867,Excel,45618316
6868,Power Bi,45566150
6869,Excel,45574093
6869,Power Bi,45574093
6869,Oracle,45574093
6869,PostgreSQL,45574093
6869,SQL,45574093
6870,SQL,45632779
6870,Tableau,45632779
6870,Excel,45632779
6870,Power Bi,45632779
6871,SQL,43136770
6871,Excel,43136770
6871,ETL,43136770
6871,Oracle,43136770
6872,Tableau,45643745
6872,Javascript,45643745
6872,Google Analytics,45643745
6872,SQL,45643745
6872,ML,45643745
6873,Tableau,45537709
6873,Qlik,45537709
6873,ML,45537709
6874,Excel,45615019
6874,Power Bi,45615019
6877,SQL,44317028
6878,SQL,44317027
6879,Excel,43286231
6880,Excel,41758803
6881,SQL,45510439
6881,PostgreSQL,45510439
6881,SEMARCHY,45510439
6882,Tableau,45680395
6885,Tableau,45760428
6885,Excel,45760428
6885,Power Bi,45760428
6886,Tableau,45602359
6886,Excel,45602359
6886,Qlik,45602359
6886,Power Bi,45602359
6886,Access,45602359
6886,SQL,45602359
6887,Excel,45744706
6888,Excel,43338942
6888,ML,43338942
6889,SAP,45616166
6889,Excel,45616166
6890,DataViz,45741126
6890,ETL,45741126
6891,Excel,43221512
6892,Tableau,45659533
6892,Power Bi,45659533
6893,Excel,43338854
6894,Tableau,45555338
6894,Qlik,45555338
6894,QlikSens,45555338
6894,Power Bi,45555338
6894,SQL,45555338
6895,Looker,45537494
6895,Tableau,45537494
6895,Qlik,45537494
6895,Power Bi,45537494
6895,SQL,45537494
6896,VBA,45601259
6896,Excel,45601259
6897,VBA,45538946
6897,SQL,45538946
6897,Excel,45538946
6898,Mac,45635365
6899,SQL,45618858
6899,Excel,45618858
6900,Tableau,45698774
6900,Power Bi,45698774
6901,Tableau,45685471
6901,Excel,45685471
6901,Qlik,45685471
6901,VBA,45685471
6901,SQL,45685471
6901,AlteryX,45685471
6902,SQL,43136768
6902,Excel,43136768
6902,ML,43136768
6903,SAP,45651695
6903,Excel,45651695
6905,Tableau,45633439
6905,Excel,45633439
6905,Power Bi,45633439
6905,SQL,45633439
6905,AlteryX,45633439
6906,machine learning,45532020
6906,Mac,45532020
6907,SQL,28345369
6908,SQL,45615227
6908,Excel,45615227
6909,VBA,45761414
6909,Tableau,45761414
6909,Excel,45761414
6910,Excel,43136769
6911,SQL,45759575
6911,Excel,45759575
6912,Tableau,45732553
6912,Qlik,45732553
6912,Jupyter,45732553
6912,Power Bi,45732553
6912,SAP,45732553
6912,SQL,45732553
6913,SQL,45681518
6913,Tableau,45681518
6913,Excel,45681518
6914,SQL,45608220
6915,Dataiku,45556862
6915,SQL,45556862
6915,Tableau,45556862
6915,AlteryX,45556862
6917,SQL,45622555
6920,Tableau,45662470
6921,SQL,45662564
6924,SQL,27190873
6925,SQL,27189626
6926,Access,45617481
6926,Excel,45617481
6926,ML,45617481
6927,SQL,45596794
6927,Cassandra,45596794
6927,MySQL,45596794
6928,Tableau,45596869
6928,Excel,45596869
6929,Excel,45665540
6930,Looker,45617380
6930,SQL,45617380
6930,Tableau,45617380
6930,Power Bi,45617380
6933,Excel,45597467
6933,Mac,45597467
6934,Excel,45773809
6935,Excel,44311177
6936,Excel,45665460
6937,Tableau,45597042
6937,Excel,45597042
6937,Power Bi,45597042
6940,Access,41674119
6940,Excel,41674119
6941,Excel,45617453
6941,ML,45617453
6943,Azure,45597481
6943,Excel,45597481
6944,Azure,43145416
6944,Excel,43145416
6946,Excel,45541434
6947,Looker,45739774
6947,Tableau,45739774
6947,Excel,45739774
6947,Power Bi,45739774
6947,Dataiku,45739774
6947,Access,45739774
6947,SQL,45739774
6947,ML,45739774
6948,Tableau,45734116
6950,Excel,45617423
6951,Excel,45617401
6952,Azure,45596430
6952,DataViz,45596430
6952,Power Bi,45596430
6952,SQL,45596430
6952,SQL Server,45596430
6953,SQL,45541286
6953,Excel,45541286
6953,Power Bi,45541286
6954,SQL,45597137
6954,ETL,45597137
6955,Power Bi,45772842
6956,Access,41674196
6956,Excel,41674196
6958,Excel,45615832
6959,SQL,45597067
6959,Excel,45597067
6959,ETL,45597067
6960,SQL,45597037
6965,Tableau,45541387
6965,Excel,45541387
6965,Mac,45541387
6965,Power Bi,45541387
6966,Excel,45541726
6967,Excel,45541535
6968,SQL,45739604
6969,SQL,45689766
6969,Access,45689766
6970,ML,40587034
6971,SQL,45617402
6971,Airflow,45617402
6971,ML,45617402
6973,Tableau,45597553
6973,Excel,45597553
6973,Access,45597553
6973,SQL,45597553
6973,Snowflake,45597553
6973,Airflow,45597553
6973,ML,45597553
6974,Looker,45597280
6974,Tableau,45597280
6974,Excel,45597280
6974,Power Bi,45597280
6975,Excel,45558162
6976,SQL,45617735
6976,Tableau,45617735
6976,Excel,45617735
6977,Shiny,45549974
6977,Excel,45549974
6978,SQL,45541495
6979,Looker,45739531
6979,Access,45739531
6979,Excel,45739531
6980,SQL,45597472
6981,Tableau,45597675
6981,Excel,45597675
6981,DataViz,45597675
6981,SAP,45597675
6981,Access,45597675
6981,SQL,45597675
6982,Tableau,45541522
6982,Excel,45541522
6986,Excel,45757081
6986,ML,45757081
6987,QlikSens,45773114
6987,Excel,45773114
6987,Qlik,45773114
6989,SQL,43311826
6989,Excel,43311826
6989,DAX,43311826
6989,Power Bi,43311826
6990,Excel,45559232
6991,Excel,45541625
6995,SQL,45666220
6995,Tableau,45666220
6995,Power Bi,45666220
6996,Tableau,45617461
6996,Excel,45617461
6996,Power Bi,45617461
6997,SQL,45596896
6997,Tableau,45596896
6997,Access,45596896
6998,Tableau,45596843
6998,Excel,45596843
6998,Access,45596843
6998,SQL,45596843
6998,Snowflake,45596843
6998,Airflow,45596843
6998,ML,45596843
6999,Looker,45597468
6999,Excel,45597468
6999,Power Bi,45597468
6999,SQL,45597468
6999,machine learning,45597468
6999,Mac,45597468
6999,ML,45597468
7000,Excel,45597680
7001,SQL,45520742
7001,Excel,45520742
7002,Excel,45597380
7003,SQL,45610563
7003,Tableau,45610563
7004,SQL,45564972
7005,Google Analytics,45541588
7005,Excel,45541588
7005,Google Data Studio,45541588
7005,Power Bi,45541588
7006,VBA,43344072
7007,SQL,45596905
7007,Tableau,45596905
7007,Access,45596905
7008,Tableau,45651675
7008,Excel,45651675
7008,Access,45651675
7009,Tableau,45692864
7009,DataViz,45692864
7009,VBA,45692864
7009,Power Bi,45692864
7009,SQL,45692864
7010,Access,45596946
7010,Excel,45596946
7010,Mac,45596946
7011,SQL,45651658
7012,Tableau,45740540
7013,Excel,45541709
7014,Excel,45541301
7014,Power Bi,45541301
7015,Tableau,45549977
7015,Excel,45549977
7015,Qlik,45549977
7015,Power Bi,45549977
7015,Mac,45549977
7016,SQL,45549930
7016,Tableau,45549930
7016,Power Bi,45549930
7017,VBA,45776693
7018,Qlik,45726306
7018,MicroStrategy,45726306
7018,Access,45726306
7018,SQL,45726306
7018,ETL,45726306
7019,Excel,45551303
7020,SQL,45665593
7020,Tableau,45665593
7020,DAX,45665593
7020,Power Bi,45665593
7021,SAP,45791292
7021,Oracle,45791292
7023,SQL,45505141
7023,ML,45505141
7024,ML,45541663
7025,Spark,45597437
7025,Docker,45597437
7025,Hadoop,45597437
7025,Apache,45597437
7025,Snowflake,45597437
7025,Airflow,45597437
7026,Spark,45679481
7026,Mac,45679481
7026,Windows,45679481
7026,Linux,45679481
7026,SQL,45679481
7026,machine learning,45679481
7026,ETL,45679481
7027,Looker,45617835
7027,Tableau,45617835
7027,Excel,45617835
7027,Access,45617835
7027,SQL,45617835
7027,ETL,45617835
7028,Google Analytics,45597138
7028,Tableau,45597138
7029,Excel,45605396
7029,ETL,45605396
7029,SQL,45605396
7029,machine learning,45605396
7029,Mac,45605396
7030,SQL,45548413
7030,Access,45548413
7030,Airflow,45548413
7031,Azure,45711182
7031,Mac,45711182
7031,machine learning,45711182
7031,ETL,45711182
7032,SAP,45791772
7032,Jupyter,45791772
7033,Azure,45746008
7033,Spark,45746008
7033,Qlik,45746008
7033,Power Bi,45746008
7033,Snowflake,45746008
7034,Oracle,45729529
7034,Excel,45729529
7034,Access,45729529
7034,Hadoop,45729529
7035,SQL,45793026
7035,Excel,45793026
7035,ML,45793026
7036,SQL,45681424
7037,Tableau,45699226
7037,DataViz,45699226
7037,Javascript,45699226
7037,Docker,45699226
7037,Linux,45699226
7038,Snowflake,45577346
7038,ETL,45577346
7039,Spark,45790115
7039,Hadoop,45790115
7039,Datalake,45790115
7039,PySpark,45790115
7039,SQL,45790115
7040,NoSQL,45645746
7040,Mac,45645746
7040,Hadoop,45645746
7040,SQL,45645746
7040,machine learning,45645746
7040,ETL,45645746
7040,ML,45645746
7041,Azure,45591422
7041,SQL,45591422
7041,ETL,45591422
7041,Power Bi,45591422
7043,Looker,45685480
7043,Tableau,45685480
7043,DataViz,45685480
7043,Qlik,45685480
7043,QlikSens,45685480
7043,Power Bi,45685480
7043,Access,45685480
7044,SQL,45697112
7044,machine learning,45697112
7044,Mac,45697112
7044,Power Bi,45697112
7045,Tableau,45770332
7046,Hadoop,45791764
7047,Azure,45554443
7047,Excel,45554443
7047,Spark,45554443
7047,Docker,45554443
7047,NoSQL,45554443
7047,MongoDB,45554443
7047,Apache,45554443
7047,SQL,45554443
7047,Snowflake,45554443
7048,DataViz,45512587
7050,Mac,45743493
7051,Excel,45622181
7052,Spark,45744743
7052,Jupyter,45744743
7052,Dataiku,45744743
7052,Oracle,45744743
7052,MongoDB,45744743
7052,PostgreSQL,45744743
7052,PySpark,45744743
7052,SQL,45744743
7052,Airflow,45744743
7053,Excel,45554852
7054,Azure,45665442
7054,Power Bi,45665442
7055,Qlik,45569868
7056,Azure,45589618
7056,ETL,45589618
7056,Javascript,45589618
7056,ML,45589618
7057,Excel,45730621
7057,Power Bi,45730621
7058,Oracle,45654247
7058,Power Bi,45654247
7060,Azure,45787189
7060,Excel,45787189
7061,Datalake,45652500
7061,ETL,45652500
7061,ML,45652500
7062,Azure,45537476
7062,Excel,45537476
7062,Spark,45537476
7062,Hadoop,45537476
7062,Apache,45537476
7062,SQL,45537476
7062,ETL,45537476
7063,Excel,45607250
7064,Tableau,45772787
7064,Excel,45772787
7064,DataViz,45772787
7065,Tableau,45602180
7065,DataViz,45602180
7065,Qlik,45602180
7065,Power Bi,45602180
7065,ETL,45602180
7066,Excel,45764655
7067,Azure,45515795
7068,Azure,45708115
7069,Tableau,45602320
7069,Excel,45602320
7069,Qlik,45602320
7069,Power Bi,45602320
7070,ML,45652545
7071,Azure,45732843
7074,SQL,45732544
7075,Azure,45570710
7075,Tableau,45570710
7075,Excel,45570710
7075,DataViz,45570710
7075,Docker,45570710
7075,Spark,45570710
7075,NoSQL,45570710
7075,Hadoop,45570710
7075,Power Bi,45570710
7075,SQL,45570710
7075,machine learning,45570710
7075,Mac,45570710
7076,Dataiku,45769971
7076,Azure,45769971
7076,ML,45769971
7077,Mac,45680543
7078,Docker,45770056
7078,Jupyter,45770056
7078,SQL,45770056
7078,Snowflake,45770056
7078,machine learning,45770056
7078,Mac,45770056
7078,ML,45770056
7079,NoSQL,45634477
7079,Windows,45634477
7079,Linux,45634477
7079,SQL,45634477
7079,ETL,45634477
7081,Azure,45689836
7081,Tableau,45689836
7081,Spark,45689836
7081,Docker,45689836
7081,Hadoop,45689836
7081,Databricks,45689836
7081,SQL,45689836
7081,SQL Server,45689836
7082,Access,45600790
7083,Access,45591654
7084,SQL,45644565
7085,SQL,45757773
7085,ETL,45757773
7085,ML,45757773
7085,Power Bi,45757773
7086,Datalake,45791268
7086,Spark,45791268
7086,Docker,45791268
7087,DataViz,45792032
7087,Docker,45792032
7087,Spark,45792032
7087,Hadoop,45792032
7087,Power Bi,45792032
7087,Linux,45792032
7087,SQL,45792032
7088,Azure,45792041
7088,Hadoop,45792041
7089,Datalake,45792178
7089,Spark,45792178
7089,Docker,45792178
7090,Azure,45689739
7090,Excel,45689739
7090,Spark,45689739
7090,Apache,45689739
7090,machine learning,45689739
7090,Mac,45689739
7091,Looker,45683352
7091,Power Bi,45683352
7091,SQL,45683352
7091,ETL,45683352
7091,ML,45683352
7092,Spark,45657452
7092,Qlik,45657452
7092,Hadoop,45657452
7092,Power Bi,45657452
7093,Tableau,45655868
7094,Azure,45786613
7094,Tableau,45786613
7094,Excel,45786613
7094,SQL,45786613
7094,ETL,45786613
7095,Dataiku,45658545
7095,SQL,45658545
7095,Tableau,45658545
7096,Power Bi,45560186
7097,Spark,45552181
7097,Hadoop,45552181
7098,Azure,45645245
7098,Power Bi,45645245
7098,SAP,45645245
7098,MongoDB,45645245
7098,SQL,45645245
7098,Snowflake,45645245
7098,ETL,45645245
7098,ML,45645245
7099,SQL,45537504
7099,Spark,45537504
7100,Azure,45560585
7100,SQL,45560585
7100,Access,45560585
7101,Looker,45560339
7101,SQL,45560339
7101,ETL,45560339
7101,NoSQL,45560339
7102,Access,45785198
7102,Excel,45785198
7103,Azure,45571465
7103,Tableau,45571465
7105,Dataiku,45731327
7105,Access,45731327
7105,Hadoop,45731327
7106,Excel,45744719
7106,Spark,45744719
7106,Jupyter,45744719
7106,Dataiku,45744719
7106,Oracle,45744719
7106,MongoDB,45744719
7106,PostgreSQL,45744719
7106,PySpark,45744719
7106,SQL,45744719
7106,machine learning,45744719
7106,Mac,45744719
7106,Airflow,45744719
7107,ETL,45780622
7109,Access,45635318
7109,Excel,45635318
7109,Mac,45635318
7111,SAP,45699035
7111,Excel,45699035
7112,SAP,45725662
7113,Excel,45554943
7113,Spark,45554943
7113,SQL,45554943
7113,machine learning,45554943
7113,Mac,45554943
7113,ML,45554943
7114,SQL,45749977
7114,Datalake,45749977
7114,ETL,45749977
7115,Azure,45611958
7115,SQL,45611958
7115,SQL Server,45611958
7115,Power Bi,45611958
7117,Azure,45742298
7118,SQL,45732866
7119,Azure,45769982
7120,Mac,45776507
7121,Cassandra,45791355
7121,DataViz,45791355
7121,Spark,45791355
7121,Hadoop,45791355
7121,Power Bi,45791355
7121,Linux,45791355
7121,SQL,45791355
7122,Cassandra,45791276
7122,DataViz,45791276
7122,Spark,45791276
7122,Hadoop,45791276
7122,Power Bi,45791276
7122,Linux,45791276
7122,SQL,45791276
7123,Cassandra,45791952
7123,DataViz,45791952
7123,Spark,45791952
7123,Hadoop,45791952
7123,Power Bi,45791952
7123,Linux,45791952
7123,SQL,45791952
7124,Cassandra,45790997
7124,DataViz,45790997
7124,Spark,45790997
7124,Hadoop,45790997
7124,Power Bi,45790997
7124,Linux,45790997
7124,SQL,45790997
7125,SAP,45560422
7126,Cassandra,45740647
7126,MongoDB,45740647
7126,Spark,45740647
7126,Hadoop,45740647
7127,Azure,45661318
7127,Spark,45661318
7127,Power Bi,45661318
7127,PySpark,45661318
7127,SQL,45661318
7128,SQL,45540383
7129,Azure,45685604
7129,Excel,45685604
7129,DataViz,45685604
7130,SQL,45732865
7130,Tableau,45732865
7130,ETL,45732865
7131,Looker,45537488
7131,Tableau,45537488
7131,Azure,45537488
7131,Spark,45537488
7131,Power Bi,45537488
7131,SQL,45537488
7131,Snowflake,45537488
7131,ETL,45537488
7132,Tableau,45610775
7133,Excel,45575543
7133,ETL,45575543
7133,MongoDB,45575543
7134,machine learning,45760386
7134,Mac,45760386
7134,ML,45760386
7136,Azure,45750419
7136,Tableau,45750419
7136,Power Bi,45750419
7136,SQL,45750419
7136,machine learning,45750419
7136,Mac,45750419
7136,ML,45750419
7137,Linux,45558665
7138,Mac,45645190
7138,machine learning,45645190
7138,Windows,45645190
7138,Linux,45645190
7140,Azure,45754695
7140,Spark,45754695
7140,MySQL,45754695
7140,Hadoop,45754695
7140,SQL,45754695
7141,Azure,45537498
7141,Spark,45537498
7141,Hadoop,45537498
7141,ETL,45537498
7141,SQL,45537498
7141,machine learning,45537498
7141,Mac,45537498
7142,Azure,45554504
7142,Excel,45554504
7142,Spark,45554504
7142,Snowflake,45554504
7142,ETL,45554504
7144,Excel,45769548
7144,Spark,45769548
7144,Dataiku,45769548
7144,machine learning,45769548
7144,Mac,45769548
7145,Linux,45791850
7145,Spark,45791850
7145,Hadoop,45791850
7146,SQL,45787215
7146,Excel,45787215
7146,ETL,45787215
7147,Cassandra,45792052
7147,Spark,45792052
7147,Hadoop,45792052
7147,Apache,45792052
7147,Linux,45792052
7147,SQL,45792052
7148,SAP,45689660
7149,DataViz,45644597
7149,Power Bi,45644597
7149,SAP,45644597
7149,SQL,45644597
7149,Snowflake,45644597
7149,ETL,45644597
7149,Mac,45644597
7150,DataViz,45644584
7150,Power Bi,45644584
7150,SAP,45644584
7150,SQL,45644584
7150,Snowflake,45644584
7150,ETL,45644584
7150,Mac,45644584
7151,SAP,45733097
7151,Tableau,45733097
7151,Excel,45733097
7151,Access,45733097
7152,SQL,45537497
7152,ETL,45537497
7152,Spark,45537497
7153,SQL,45537483
7153,ETL,45537483
7153,Spark,45537483
7154,Docker,45657176
7154,Linux,45657176
7155,ML,45652481
7156,Tableau,45575087
7156,Excel,45575087
7156,Javascript,45575087
7156,ML,45575087
7157,Azure,45635608
7157,Spark,45635608
7157,MySQL,45635608
7157,Hadoop,45635608
7157,Datalake,45635608
7157,SQL,45635608
7158,SQL,45634919
7158,SQL Server,45634919
7158,PostgreSQL,45634919
7158,Hadoop,45634919
7159,Spark,45744750
7159,Jupyter,45744750
7159,Dataiku,45744750
7159,Oracle,45744750
7159,MongoDB,45744750
7159,PostgreSQL,45744750
7159,PySpark,45744750
7159,SQL,45744750
7159,ETL,45744750
7159,Airflow,45744750
7159,Cloudera,45744750
7160,Azure,45656921
7160,Spark,45656921
7160,NoSQL,45656921
7160,Hadoop,45656921
7160,Access,45656921
7160,SQL,45656921
7160,ETL,45656921
7160,SEMARCHY,45656921
7161,NoSQL,45563506
7161,MySQL,45563506
7161,Power Bi,45563506
7161,Access,45563506
7161,SQL,45563506
7161,Snowflake,45563506
7161,ETL,45563506
7162,Azure,45556852
7162,Excel,45556852
7162,Spark,45556852
7162,NoSQL,45556852
7162,Hadoop,45556852
7162,Power Bi,45556852
7162,PostgreSQL,45556852
7162,SQL,45556852
7162,ETL,45556852
7163,Excel,43338900
7163,ML,43338900
7164,SQL,45577924
7164,Excel,45577924
7164,machine learning,45577924
7164,Mac,45577924
7165,SQL,45574195
7165,Excel,45574195
7165,NoSQL,45574195
7165,Power Bi,45574195
7166,SQL,45570655
7166,Power Bi,45570655
7167,Azure,45556872
7167,Spark,45556872
7167,NoSQL,45556872
7167,Hadoop,45556872
7167,Access,45556872
7167,SQL,45556872
7167,ETL,45556872
7168,Azure,45780607
7168,Tableau,45780607
7168,Excel,45780607
7168,Spark,45780607
7168,Qlik,45780607
7168,QlikSens,45780607
7168,Hadoop,45780607
7168,Power Bi,45780607
7168,ETL,45780607
7169,Azure,45784668
7169,Excel,45784668
7169,SAP,45784668
7169,Datalake,45784668
7170,SAP,45756903
7170,Oracle,45756903
7170,Windows,45756903
7170,Linux,45756903
7170,SQL,45756903
7171,Excel,45769551
7171,machine learning,45769551
7171,Mac,45769551
7172,Azure,45590898
7172,Spark,45590898
7172,MySQL,45590898
7172,Hadoop,45590898
7172,PostgreSQL,45590898
7172,Databricks,45590898
7172,SQL,45590898
7173,machine learning,45687399
7173,Mac,45687399
7174,Google Analytics,45583210
7174,Excel,45583210
7174,DataViz,45583210
7174,Looker,45583210
7175,SAP,45756182
7176,SQL,45791771
7176,SQL Server,45791771
7176,PostgreSQL,45791771
7176,Oracle,45791771
7177,Tableau,45754774
7181,SQL,45552110
7181,Excel,45552110
7181,ETL,45552110
7182,SQL,45685793
7182,SQL Server,45685793
7182,PostgreSQL,45685793
7182,Oracle,45685793
7183,SAP,45606821
7184,Azure,45767821
7184,Spark,45767821
7184,Docker,45767821
7184,NoSQL,45767821
7184,Airflow,45767821
7184,Mac,45767821
7184,Hadoop,45767821
7184,Jupyter,45767821
7184,PostgreSQL,45767821
7184,SQL,45767821
7184,machine learning,45767821
7184,ETL,45767821
7184,ML,45767821
7185,Excel,45524188
7188,Azure,45597525
7188,Spark,45597525
7188,Docker,45597525
7188,Access,45597525
7188,Datalake,45597525
7188,Windows,45597525
7188,Apache,45597525
7188,Linux,45597525
7188,SQL,45597525
7188,Snowflake,45597525
7189,SQL,45597192
7189,Excel,45597192
7190,Excel,45794631
7190,Mac,45794631
7191,machine learning,45617722
7191,Spark,45617722
7191,Mac,45617722
7192,SQL,40392070
7192,Excel,40392070
7192,Spark,40392070
7193,SQL,45774494
7193,Snowflake,45774494
7193,ETL,45774494
7193,Oracle,45774494
7194,machine learning,45675931
7194,Mac,45675931
7195,Looker,45670609
7195,Tableau,45670609
7195,Excel,45670609
7195,Airflow,45670609
7195,Access,45670609
7195,SQL,45670609
7195,machine learning,45670609
7195,Mac,45670609
7195,ML,45670609
7196,Azure,41826773
7196,Spark,41826773
7196,Hadoop,41826773
7196,Datalake,41826773
7196,PySpark,41826773
7197,machine learning,45757127
7197,Spark,45757127
7197,Mac,45757127
7198,Azure,45757141
7198,Cassandra,45757141
7198,Excel,45757141
7198,Spark,45757141
7198,Docker,45757141
7198,MongoDB,45757141
7198,Apache,45757141
7198,PostgreSQL,45757141
7198,Databricks,45757141
7198,Linux,45757141
7198,SQL,45757141
7198,machine learning,45757141
7198,Mac,45757141
7198,Airflow,45757141
7199,Azure,45757096
7199,Cassandra,45757096
7199,Excel,45757096
7199,Spark,45757096
7199,Docker,45757096
7199,MongoDB,45757096
7199,Apache,45757096
7199,PostgreSQL,45757096
